old_tapPos,new_tapPos,sTime,eTime,stayTime,TelePower,ElePower,ampereA1,ampereB1,ampereC1,ampereA2,ampereB2,ampereC2,voltageA1,voltageB1,voltageC1,voltageA2,voltageB2,voltageC2,pfA,pfB,pfC,epiA,epiB,epiC,trTemp
4,5,2018-11-13 17:41:10,2018-11-13 18:03:41,1351,,5110.0,343.0,364.0,378.0,42471.0,45017.0,46830.0,22931.0,22957.0,23099.5,41.0,42.0,41.0,998.0,998.0,985.0,700.0,698.0,650.0,67.4
5,4,2018-11-13 18:03:42,2018-11-13 18:08:03,261,,5317.0,366.0,387.0,412.0,46672.0,49354.0,52532.0,22845.0,22857.0,23028.0,41.0,44.0,44.0,998.0,996.0,981.0,700.0,700.0,650.0,67.4
4,3,2018-11-13 18:08:04,2018-11-13 18:34:24,1580,,5131.0,340.0,371.0,387.0,42099.0,45908.0,48035.5,22902.0,22938.0,23094.0,40.0,43.0,41.0,999.0,998.0,983.0,700.0,687.0,650.0,67.9
3,2,2018-11-13 18:34:25,2018-11-13 18:46:11,706,,5020.0,308.0,340.0,346.0,37138.0,41052.0,41711.0,22976.0,23045.0,23168.0,41.0,42.0,39.0,994.0,998.0,990.0,707.0,679.0,659.0,67.4
2,1,2018-11-13 18:46:12,2018-11-13 18:46:38,26,,4654.0,279.5,325.5,309.0,32796.0,38309.0,36294.0,22991.5,23080.5,23178.5,42.0,38.0,36.0,988.0,999.0,997.0,706.0,674.0,696.0,66.8
1,2,2018-11-13 18:46:39,2018-11-13 19:06:25,1186,,4449.0,252.0,285.5,287.0,28835.5,32729.0,32820.0,23156.5,23249.0,23353.0,38.0,39.0,35.0,986.0,997.0,994.0,706.0,672.0,702.0,64.2
2,3,2018-11-13 19:06:26,2018-11-13 19:10:20,234,,5559.0,272.5,298.0,296.0,31916.0,35004.0,34687.0,23182.5,23231.0,23327.5,42.0,41.0,38.0,970.5,987.0,994.0,708.0,668.0,743.0,63.1
3,2,2018-11-13 19:10:21,2018-11-13 19:10:51,30,,5939.0,317.0,310.0,335.0,38254.0,37347.0,40396.0,23129.0,23132.0,23259.5,42.0,42.0,44.0,992.0,969.0,996.0,701.0,667.0,743.0,62.7
2,3,2018-11-13 19:10:53,2018-11-13 19:43:52,1979,,5421.5,276.0,282.0,305.0,32416.0,33126.0,35768.0,23121.0,23134.0,23269.5,39.0,42.0,41.0,985.0,965.0,998.0,728.0,678.0,743.0,62.6
3,4,2018-11-13 19:43:53,2018-11-13 20:16:16,1943,,6369.0,279.0,299.0,311.0,33586.0,36084.0,37531.0,23045.0,23053.0,23203.0,43.0,49.0,43.0,942.0,951.0,989.0,761.0,675.0,767.0,61.6
4,5,2018-11-13 20:16:17,2018-11-13 20:21:06,289,,6338.0,338.0,339.0,336.0,41812.0,41995.5,41614.0,22767.0,22772.5,22867.0,46.0,40.0,44.0,992.0,984.0,980.0,761.0,702.0,780.0,61.0
5,4,2018-11-13 20:21:07,2018-11-13 20:25:51,284,,7290.0,352.0,341.0,366.0,44923.0,43449.0,46654.0,22590.0,22578.0,22721.0,45.0,46.0,49.0,983.0,932.5,979.0,761.0,726.0,780.0,61.1
4,5,2018-11-13 20:25:52,2018-11-13 20:26:32,40,,6645.0,323.0,314.0,336.0,39938.0,38845.0,41674.0,22594.0,22613.0,22751.0,43.0,45.0,47.0,982.0,939.0,983.0,761.0,726.0,780.0,61.0
5,4,2018-11-13 20:26:33,2018-11-13 20:30:29,236,,7194.0,352.0,346.0,367.0,44818.0,44141.0,46820.0,22602.0,22632.0,22776.0,45.0,46.0,48.0,982.0,947.0,984.0,761.0,726.0,780.0,61.6
4,5,2018-11-13 20:30:30,2018-11-13 20:38:30,480,,6973.0,297.0,288.0,338.0,36742.0,35639.0,41786.0,22614.0,22562.0,22774.0,41.0,54.0,47.0,939.0,894.0,987.0,784.0,726.0,780.0,61.6
5,6,2018-11-13 20:38:31,2018-11-13 20:49:01,630,,7464.0,327.0,325.0,357.0,41718.0,41536.0,45489.0,22525.0,22518.0,22672.0,45.0,52.0,47.0,950.0,918.0,978.0,808.0,736.0,799.0,61.6
6,5,2018-11-13 20:49:02,2018-11-13 20:50:31,89,,8146.0,348.0,377.0,384.0,45695.0,49403.0,50376.0,22493.0,22522.0,22667.0,51.0,53.0,47.0,932.0,948.0,975.0,808.0,736.0,799.0,61.6
5,6,2018-11-13 20:50:32,2018-11-13 20:51:18,46,,7671.0,313.0,330.0,361.0,39851.0,41976.0,45960.5,22588.5,22569.0,22804.0,46.0,57.0,46.0,905.0,920.0,988.0,808.0,736.0,799.0,61.8
6,5,2018-11-13 20:51:19,2018-11-13 21:05:46,867,,7850.0,376.0,380.0,382.0,49384.0,49823.0,50179.0,22387.0,22409.0,22506.0,50.0,46.0,49.0,974.0,961.0,968.0,809.0,736.0,799.0,62.3
5,6,2018-11-13 21:05:47,2018-11-13 21:07:27,100,,7235.0,356.0,359.0,327.0,45401.0,45685.0,41621.0,22461.0,22526.0,22526.0,54.0,40.0,47.0,979.0,987.0,920.0,810.0,737.0,800.0,62.6
6,7,2018-11-13 21:07:28,2018-11-13 21:17:46,618,,7878.0,386.0,385.0,347.0,50662.0,50516.0,45579.0,22493.0,22520.0,22535.0,57.0,41.0,50.0,979.0,985.0,910.0,806.0,758.0,815.0,62.6
7,8,2018-11-13 21:17:47,2018-11-13 21:19:08,81,,8616.0,382.0,424.0,388.0,51688.0,57351.0,52555.0,22369.0,22468.0,22515.0,59.0,49.0,47.0,938.0,981.0,941.0,791.0,821.0,817.0,62.6
8,9,2018-11-13 21:19:09,2018-11-13 21:19:40,31,,9373.0,410.0,461.0,419.0,57262.0,64213.0,58415.0,22451.0,22592.0,22598.0,63.0,51.0,48.0,935.0,984.0,938.0,791.0,821.0,817.0,62.6
9,8,2018-11-13 21:19:41,2018-11-13 21:33:31,830,,9895.0,480.0,448.0,450.0,69202.0,64589.0,64933.0,22430.0,22413.0,22446.0,57.0,50.0,59.0,986.0,942.0,939.0,862.0,898.0,833.0,65.2
8,7,2018-11-13 21:33:32,2018-11-13 21:34:09,37,,9163.0,458.0,347.0,318.0,63846.0,48465.0,44108.0,22669.0,22583.0,22410.0,55.0,40.0,85.0,994.0,735.0,864.0,932.0,953.0,883.0,65.7
7,8,2018-11-13 21:34:10,2018-11-13 21:41:15,425,,8538.0,419.0,370.0,374.0,56691.0,49979.0,50578.0,22543.0,22506.0,22500.0,53.0,44.0,62.0,985.0,912.0,924.0,931.0,953.0,893.0,65.2
8,9,2018-11-13 21:41:16,2018-11-13 21:42:27,71,,9048.0,428.0,425.0,427.0,59756.5,59250.0,59620.0,22354.0,22356.0,22444.0,54.0,50.0,54.0,971.0,953.0,959.0,931.0,953.0,893.0,65.1
9,8,2018-11-13 21:42:28,2018-11-13 22:39:57,3449,,10029.0,428.0,448.0,459.0,61707.0,64440.0,66077.0,22352.0,22386.0,22543.0,57.0,60.0,54.0,929.0,939.0,968.0,931.0,953.0,925.0,69.3
8,9,2018-11-13 22:39:58,2018-11-13 23:01:56,1318,,5271.5,485.0,489.0,495.0,67690.0,68300.5,69139.0,22038.5,22078.0,22192.0,46.0,41.0,46.0,978.0,988.0,989.0,583.0,554.0,582.0,71.4
9,10,2018-11-13 23:01:57,2018-11-13 23:05:38,221,,8024.0,490.0,495.0,526.5,70554.0,71224.5,75861.0,21812.0,21816.0,22019.0,46.5,47.0,50.0,995.0,986.0,992.0,583.0,582.0,684.0,73.0
10,11,2018-11-13 23:05:39,2018-11-13 23:07:04,85,,9170.0,515.0,529.0,528.0,76194.0,78568.0,78815.0,21824.0,21876.0,21966.0,53.0,51.0,52.0,989.0,983.0,992.0,650.0,594.0,700.0,73.6
11,10,2018-11-13 23:07:05,2018-11-13 23:07:48,43,,10124.0,522.0,562.0,557.0,80309.0,86304.0,85593.0,21795.0,21862.0,22010.0,57.0,56.0,52.0,971.0,980.0,989.0,650.0,594.0,705.0,73.5
10,11,2018-11-13 23:07:49,2018-11-13 23:10:31,162,,9208.0,512.0,519.0,529.0,76226.0,77332.0,78817.0,21778.0,21814.0,21981.0,52.0,51.0,53.0,990.0,978.0,991.0,661.0,586.0,737.0,74.1
11,10,2018-11-13 23:10:32,2018-11-13 23:14:52,260,,10747.0,535.0,516.0,530.0,82359.0,79534.0,81927.0,21999.0,21990.0,22072.0,58.0,53.0,59.0,986.0,941.0,961.0,685.0,598.0,758.5,75.1
10,9,2018-11-13 23:14:53,2018-11-13 23:25:27,634,,9652.0,496.0,523.0,527.0,73830.0,77898.0,78554.0,22194.0,22117.0,22310.0,55.0,55.0,52.0,982.0,976.0,991.0,692.0,602.0,797.0,75.1
9,8,2018-11-13 23:25:28,2018-11-13 23:45:33,1205,,10087.0,462.0,487.0,469.0,66550.5,70065.0,67565.0,22754.0,22856.0,22924.0,59.0,54.0,53.0,957.0,965.0,956.0,745.0,605.0,836.0,75.1
8,7,2018-11-13 23:45:34,2018-11-13 23:47:17,103,,9648.5,488.0,370.0,370.0,68117.5,51963.0,51632.5,23117.0,22960.0,22872.0,52.0,42.0,83.0,989.0,761.0,905.0,747.0,605.0,887.0,73.05
7,8,2018-11-13 23:47:18,2018-11-13 23:48:44,86,,8596.0,447.0,406.0,417.0,60451.0,54825.0,56431.0,23123.5,23044.5,23079.0,50.0,45.0,59.0,999.0,943.0,964.0,747.0,605.0,900.0,72.5
8,9,2018-11-13 23:48:45,2018-11-13 23:49:37,52,,8862.0,465.0,458.0,466.0,64937.0,63369.0,65078.0,22888.0,22872.0,22937.0,51.0,49.0,55.0,994.0,963.0,986.0,746.0,605.0,900.0,72.5
9,10,2018-11-13 23:49:38,2018-11-13 23:58:19,521,,9327.0,494.0,526.0,487.0,71221.0,75764.0,70166.0,22789.0,22906.0,22928.0,58.0,50.0,52.0,988.0,993.0,981.0,745.0,605.0,899.0,72.5
